client_id,start_counts,step_1_counts,step_2_counts,step_3_counts,confirm_counts,visit_count,variation,error_count,backward_steps_count
1318882,1,0,0,0,0,2,Control,0.0,0
1318988,1,1,1,1,1,1,Control,0.0,0
1319026,2,2,1,1,1,1,Test,0.0,7
1319161,1,0,0,0,0,1,Control,0.0,0
1319306,1,1,1,1,1,1,Test,0.0,0
1319308,1,1,1,1,1,1,Test,0.0,0
1319661,1,1,0,0,0,1,Control,0.0,0
1320032,1,1,1,1,1,2,Test,0.0,0
1320032,0,0,0,0,1,2,Test,0.0,0
1320408,1,1,0,0,0,1,Control,0.0,0
1320603,1,1,1,1,1,1,Control,0.0,0
1320616,1,1,1,1,1,1,Control,0.0,0
1320681,2,1,1,1,1,1,Test,0.0,0
1321246,4,3,1,1,1,2,Control,0.0,20
1321246,1,0,0,0,0,2,Control,0.0,20
1321300,1,1,1,1,1,1,Control,0.0,0
1321480,1,1,1,1,0,2,Test,0.0,6
1321480,1,1,1,1,2,2,Test,0.0,6
1321543,1,0,0,0,0,1,Test,0.0,0
1322248,1,1,1,1,1,1,Control,0.0,0
1322426,1,1,1,1,1,1,Test,0.0,0
1322669,1,1,1,1,1,1,Control,0.0,0
1323067,1,1,1,1,1,1,Control,0.0,0
1323239,1,0,0,0,0,1,Test,0.0,0
1323256,1,1,1,1,1,1,Test,0.0,0
1323343,1,2,1,1,1,2,Test,0.0,0
1323343,0,0,0,0,1,2,Test,0.0,0
1323464,3,0,0,0,0,1,Control,0.0,0
1323479,1,0,0,0,0,1,Control,0.0,0
1323678,1,1,1,1,1,1,Test,0.0,0
1323964,1,1,0,0,0,2,Control,0.0,0
1323964,1,1,1,1,1,2,Control,0.0,0
1324004,3,0,0,0,0,2,Test,0.0,0
1324004,1,2,1,1,2,2,Test,0.0,0
1324064,1,1,1,1,3,1,Control,1.0,0
1324191,4,2,2,2,1,1,Control,0.0,11
1324286,4,2,1,1,1,1,Test,0.0,9
1324554,1,1,1,1,1,1,Test,0.0,0
1324640,1,1,0,0,0,2,Test,0.0,0
1324640,1,1,1,1,1,2,Test,0.0,0
1324690,1,1,0,0,0,1,Control,0.0,0
1324779,1,1,1,1,0,1,Control,0.0,0
1324846,2,1,1,1,1,1,Control,0.0,0
1324886,2,1,1,1,0,1,Control,0.0,5
1324994,3,1,1,1,1,1,Test,0.0,0
1325147,2,2,1,0,0,2,Control,0.0,14
1325147,5,2,0,0,0,2,Control,0.0,14
1325365,2,0,0,0,0,1,Control,0.0,0
1325390,1,1,1,3,0,1,Test,0.0,0
1325445,2,2,3,3,1,2,Control,0.0,22
1325445,1,1,1,1,0,2,Control,0.0,22
1325599,2,0,0,0,0,1,Control,0.0,0
1325678,1,1,1,2,1,2,Test,0.0,0
1325678,0,0,0,0,3,2,Test,0.0,0
1325996,2,2,1,0,0,2,Test,0.0,5
1325996,1,1,1,1,3,2,Test,0.0,5
1326292,1,2,1,1,1,1,Test,0.0,0
1326392,1,1,1,1,1,1,Control,0.0,0
1326458,2,4,3,1,0,1,Control,0.0,20
1326864,1,1,1,1,1,1,Control,0.0,0
1327174,1,1,2,1,1,1,Control,0.0,0
1327508,2,1,1,1,1,2,Test,0.0,0
1327508,0,0,0,0,1,2,Test,0.0,0
1327847,1,1,1,1,1,1,Control,0.0,0
1327943,3,2,1,1,1,1,Control,0.0,8
1327977,1,1,1,1,1,4,Control,0.0,5
1327977,3,1,1,0,0,4,Control,0.0,5
1327977,0,0,0,0,1,4,Control,0.0,5
1327977,0,0,0,0,1,4,Control,0.0,5
1328022,1,0,0,0,0,1,Control,0.0,0
1328085,1,1,1,1,1,2,Control,0.0,5
1328085,3,1,1,0,0,2,Control,0.0,5
1328295,2,0,0,0,0,1,Control,0.0,0
1328700,1,1,1,1,1,1,Control,0.0,0
1328910,1,0,0,0,0,1,Test,0.0,0
1329020,1,1,2,1,1,1,Control,0.0,0
1329194,1,0,0,0,0,1,Test,0.0,0
1329252,4,1,0,0,0,2,Test,0.0,5
1329252,1,0,0,0,0,2,Test,0.0,5
1329260,1,1,1,1,1,2,Control,0.0,0
1329260,1,0,0,0,0,2,Control,0.0,0
1329282,1,1,1,1,1,1,Test,0.0,0
1329357,2,1,1,0,0,1,Control,0.0,0
1329405,4,2,0,0,0,1,Test,0.0,6
1329482,3,2,0,0,0,1,Test,0.0,10
1329591,2,1,0,0,0,3,Test,1.0,11
1329591,1,0,0,0,0,3,Test,1.0,11
1329591,3,2,1,1,1,3,Test,1.0,11
1329649,2,1,1,0,0,1,Test,0.0,4
1330036,1,2,1,1,1,1,Test,0.0,0
1330281,4,1,1,1,1,2,Test,0.0,11
1330281,2,1,0,0,0,2,Test,0.0,11
1330386,1,1,1,1,1,1,Test,0.0,0
1330590,2,1,1,1,1,1,Test,0.0,0
1330615,2,2,1,1,1,1,Test,0.0,7
1330837,0,0,0,1,1,2,Test,0.0,0
1330837,1,1,1,0,0,2,Test,0.0,0
1331081,1,1,1,1,1,1,Control,0.0,0
1331131,5,2,2,2,0,2,Test,2.0,51
1331131,1,1,2,2,1,2,Test,2.0,51
1331385,1,1,1,0,0,2,Test,0.0,0
1331385,0,0,0,1,1,2,Test,0.0,0
1331950,1,1,1,1,1,1,Test,0.0,0
1331961,0,0,0,0,1,2,Test,0.0,0
1331961,1,1,1,1,1,2,Test,0.0,0
1331970,1,1,1,1,1,1,Test,0.0,0
1332145,1,0,0,0,0,1,Control,0.0,0
1332173,1,1,1,1,1,1,Control,0.0,0
1332220,1,1,1,1,1,2,Control,0.0,0
1332220,2,1,1,1,0,2,Control,0.0,0
1332349,2,2,2,1,1,1,Control,0.0,8
1332399,1,1,1,1,0,2,Test,0.0,0
1332399,1,0,0,0,0,2,Test,0.0,0
1332470,1,1,1,1,1,1,Test,0.0,0
1332497,1,1,1,1,0,1,Test,0.0,0
1332575,2,1,1,2,0,1,Test,0.0,6
1332642,3,2,2,2,1,1,Control,0.0,10
1333273,1,1,1,1,1,1,Control,0.0,0
1333457,1,0,0,0,0,3,Control,0.0,0
1333457,1,1,1,1,1,3,Control,0.0,0
1333457,1,0,0,0,0,3,Control,0.0,0
1333586,2,0,0,0,0,2,Control,0.0,7
1333586,2,2,1,1,1,2,Control,0.0,7
1333739,0,0,0,0,2,2,Control,0.0,12
1333739,5,2,2,2,1,2,Control,0.0,12
1333964,1,1,1,1,1,1,Test,0.0,0
1334018,1,0,0,0,0,1,Control,0.0,0
1334108,1,1,1,1,1,1,Control,0.0,0
1334342,1,0,0,0,0,2,Control,0.0,0
1334342,1,1,1,1,1,2,Control,0.0,0
1334353,2,1,1,1,1,1,Test,0.0,0
1334820,1,1,1,1,1,1,Control,0.0,0
1334827,1,1,0,0,0,2,Control,0.0,0
1334827,0,0,1,1,1,2,Control,0.0,0
1335040,1,1,1,1,1,1,Control,0.0,0
1335100,2,1,1,1,1,1,Control,0.0,0
1335216,1,1,1,1,1,1,Control,0.0,0
1335481,2,1,1,1,1,1,Control,0.0,0
1335720,1,1,1,1,1,1,Test,0.0,0
1336169,1,1,1,1,1,1,Test,0.0,0
1336336,4,3,1,1,0,1,Test,0.0,27
1336538,2,2,1,1,1,1,Test,0.0,7
1336819,1,1,1,1,1,1,Test,0.0,0
1337561,1,1,1,1,1,1,Control,0.0,0
1337604,1,1,1,1,1,2,Control,0.0,0
1337604,0,0,0,0,4,2,Control,0.0,0
1337856,1,1,1,1,1,1,Test,0.0,0
1337947,1,1,1,1,1,2,Control,0.0,0
1337947,0,0,0,0,1,2,Control,0.0,0
1338171,1,1,0,0,0,1,Test,0.0,0
1338332,1,1,1,1,1,1,Test,0.0,0
1338488,1,1,1,1,2,2,Test,0.0,102
1338488,7,7,2,1,0,2,Test,0.0,102
1338762,16,8,8,0,0,2,Control,0.0,0
1338762,2,1,1,0,0,2,Control,0.0,0
1338778,2,1,1,1,1,5,Control,0.0,8
1338778,2,1,0,0,0,5,Control,0.0,8
1338778,1,2,2,0,0,5,Control,0.0,8
1338778,0,0,0,0,1,5,Control,0.0,8
1338778,0,0,0,0,1,5,Control,0.0,8
1338852,1,1,1,1,1,1,Control,0.0,0
1339225,3,3,2,1,1,1,Test,0.0,10
1339403,3,0,0,0,0,1,Test,0.0,0
1339409,1,1,1,1,1,1,Control,0.0,0
1339532,1,1,1,1,1,1,Control,0.0,0
1339768,3,0,0,0,0,4,Test,0.0,0
1339768,2,0,0,0,0,4,Test,0.0,0
1339768,0,0,0,0,1,4,Test,0.0,0
1339768,1,1,1,1,0,4,Test,0.0,0
1339878,0,0,1,1,0,2,Test,0.0,0
1339878,1,1,0,0,0,2,Test,0.0,0
1339881,2,2,1,1,1,1,Control,0.0,7
1339950,1,1,1,1,1,2,Test,0.0,0
1339950,2,0,0,0,0,2,Test,0.0,0
1340255,1,1,1,1,1,1,Test,0.0,0
1340260,3,1,1,1,1,1,Test,0.0,0
1340512,1,1,1,1,1,1,Test,0.0,0
1340865,4,2,2,0,0,4,Test,0.0,36
1340865,8,2,1,1,0,4,Test,0.0,36
1340865,2,0,0,0,0,4,Test,0.0,36
1340865,1,0,0,0,0,4,Test,0.0,36
1340954,6,1,0,0,0,1,Test,1.0,7
1341077,2,0,0,0,0,1,Control,0.0,0
1341423,2,2,2,2,1,1,Test,0.0,9
1341459,1,1,0,0,0,3,Control,0.0,0
1341459,1,1,1,1,1,3,Control,0.0,0
1341459,0,0,0,0,1,3,Control,0.0,0
1341484,2,3,3,1,1,1,Test,1.0,20
1341612,4,3,3,2,1,1,Test,1.0,39
1341681,1,1,1,1,1,1,Test,0.0,0
1341853,1,1,0,0,0,6,Control,0.0,0
1341853,1,1,0,0,0,6,Control,0.0,0
1341853,1,1,0,0,0,6,Control,0.0,0
1341853,1,0,0,0,0,6,Control,0.0,0
1341853,1,1,0,0,0,6,Control,0.0,0
1341853,1,0,0,0,0,6,Control,0.0,0
1342060,1,1,1,1,1,1,Test,0.0,0
1342161,1,1,1,1,1,1,Control,0.0,0
1342582,2,1,1,1,0,1,Control,0.0,5
1342790,3,4,2,0,0,3,Control,0.0,66
1342790,6,2,2,2,0,3,Control,0.0,66
1342790,3,0,0,0,0,3,Control,0.0,66
1343618,2,2,2,1,0,1,Test,1.0,21
1343908,1,1,0,0,0,2,Control,0.0,0
1343908,1,1,1,1,1,2,Control,0.0,0
1344028,1,1,1,1,1,1,Control,0.0,0
1344152,1,1,1,1,1,1,Test,0.0,0
1344243,1,1,1,1,1,1,Control,0.0,0
1344421,1,3,3,1,1,1,Test,0.0,18
1344512,1,1,1,1,1,1,Test,0.0,0
1344819,1,1,0,0,0,2,Control,0.0,2
1344819,1,1,1,1,1,2,Control,0.0,2
1344982,2,1,1,1,1,1,Test,0.0,0
1345292,2,3,1,1,1,1,Test,0.0,8
1345360,2,2,2,1,1,1,Control,0.0,8
1345390,2,1,1,0,0,1,Test,0.0,4
1345392,1,1,1,0,1,1,Test,0.0,0
1345582,1,0,0,0,0,2,Test,0.0,3
1345582,2,1,0,0,0,2,Test,0.0,3
1345805,2,2,2,2,0,1,Test,0.0,16
1345895,1,1,1,1,1,2,Control,0.0,0
1345895,1,1,0,0,0,2,Control,0.0,0
1346168,1,1,1,1,1,1,Test,0.0,0
1346171,1,1,0,0,0,2,Control,0.0,0
1346171,2,1,0,0,0,2,Control,0.0,0
1346422,1,1,1,1,1,1,Control,0.0,0
1346649,2,2,2,2,1,1,Test,0.0,9
1346732,3,2,3,1,1,1,Test,0.0,20
1346743,1,1,2,2,0,2,Control,0.0,13
1346743,1,1,2,2,1,2,Control,0.0,13
1346750,1,0,0,0,0,1,Control,0.0,0
1346780,1,1,1,0,0,1,Control,0.0,0
1346799,1,0,0,0,0,2,Control,0.0,0
1346799,1,1,1,0,0,2,Control,0.0,0
1346930,3,1,0,0,0,1,Control,0.0,4
1347359,1,0,0,0,0,1,Test,0.0,0
1347409,3,4,3,2,1,1,Test,0.0,39
1347489,8,1,1,0,0,2,Control,0.0,10
1347489,1,1,1,1,1,2,Control,0.0,10
1347682,2,3,1,1,1,4,Test,0.0,8
1347682,1,1,0,0,0,4,Test,0.0,8
1347682,1,1,1,1,1,4,Test,0.0,8
1347682,1,1,1,1,1,4,Test,0.0,8
1348365,2,0,0,0,0,2,Test,0.0,0
1348365,1,1,1,1,1,2,Test,0.0,0
1348378,1,1,1,1,1,2,Control,0.0,0
1348378,1,1,1,0,0,2,Control,0.0,0
1348442,1,1,1,1,0,1,Control,0.0,0
1348668,1,0,0,0,0,1,Control,0.0,0
1348858,1,1,1,1,1,1,Test,0.0,0
1348936,1,2,1,1,1,2,Test,0.0,0
1348936,1,1,1,0,0,2,Test,0.0,0
1349053,1,1,1,1,1,3,Control,0.0,0
1349053,0,1,1,0,0,3,Control,0.0,0
1349053,1,0,0,0,0,3,Control,0.0,0
1349235,1,1,1,1,2,1,Test,0.0,0
1349728,2,2,2,0,0,1,Control,0.0,6
1349782,1,1,1,1,1,1,Test,0.0,0
1349890,1,0,0,0,0,3,Test,0.0,0
1349890,1,1,1,1,1,3,Test,0.0,0
1349890,0,0,0,0,1,3,Test,0.0,0
1350115,1,1,1,1,1,1,Control,0.0,0
1350140,4,3,3,3,1,2,Test,0.0,28
1350140,0,0,0,0,1,2,Test,0.0,28
1350186,1,1,1,1,1,1,Control,0.0,0
1350314,1,1,1,1,1,1,Test,0.0,0
1350603,2,1,1,1,1,1,Test,0.0,0
1350692,1,1,1,1,1,2,Control,0.0,0
1350692,1,0,0,0,0,2,Control,0.0,0
1350724,1,0,0,0,0,1,Control,0.0,0
1350783,1,1,1,1,1,2,Test,0.0,5
1350783,1,2,2,0,0,2,Test,0.0,5
1351100,1,1,1,1,1,1,Control,0.0,0
1351132,1,1,1,1,2,2,Test,0.0,0
1351132,1,1,0,0,0,2,Test,0.0,0
1351211,2,1,0,0,0,1,Test,0.0,3
1351234,1,1,1,1,1,1,Test,0.0,0
1351522,1,1,1,1,1,1,Control,0.0,0
1351566,1,1,1,1,1,1,Control,0.0,0
1351826,1,1,1,1,1,1,Control,0.0,0
1352216,2,1,1,0,0,2,Control,0.0,4
1352216,1,1,1,1,1,2,Control,0.0,4
1352718,2,1,0,0,0,2,Test,0.0,13
1352718,1,1,1,1,1,2,Test,0.0,13
1352969,0,1,1,1,1,1,Control,0.0,0
1353393,1,1,0,0,0,1,Control,0.0,0
1353432,2,1,1,1,1,1,Test,0.0,0
1353605,4,2,1,1,1,1,Test,0.0,9
1353690,1,1,1,1,1,1,Test,0.0,0
1353909,1,0,0,0,0,1,Control,0.0,0
1353950,2,2,1,1,1,1,Test,0.0,7
1353984,1,2,1,0,0,1,Test,0.0,4
1354259,4,0,0,0,0,1,Test,0.0,0
1354401,1,1,1,1,1,1,Control,0.0,0
1354458,1,1,1,1,1,2,Test,0.0,0
1354458,2,1,0,0,0,2,Test,0.0,0
1354520,0,2,1,0,0,2,Test,0.0,0
1354520,0,0,0,1,2,2,Test,0.0,0
1354681,1,1,1,1,1,2,Test,0.0,0
1354681,1,1,1,1,0,2,Test,0.0,0
1354915,1,1,1,0,0,2,Control,0.0,0
1354915,1,1,1,1,0,2,Control,0.0,0
1354950,1,0,0,0,0,2,Test,0.0,0
1354950,1,1,1,1,0,2,Test,0.0,0
1354988,1,1,1,1,1,1,Control,0.0,0
1355532,3,1,1,1,1,1,Test,0.0,0
1356002,2,0,0,0,0,2,Control,0.0,8
1356002,5,1,1,1,0,2,Control,0.0,8
1356057,1,0,0,0,0,3,Test,0.0,7
1356057,5,0,0,0,0,3,Test,0.0,7
1356057,1,2,2,1,1,3,Test,0.0,7
1356288,1,1,1,1,1,1,Test,0.0,0
1356678,1,1,1,1,2,1,Test,0.0,0
1357044,2,2,1,1,1,1,Control,0.0,7
1357178,1,1,1,1,1,1,Test,0.0,0
1357262,3,1,0,0,0,3,Test,0.0,18
1357262,3,1,2,3,0,3,Test,0.0,18
1357262,1,1,1,1,1,3,Test,0.0,18
1357384,1,0,0,0,0,1,Control,0.0,0
1357936,1,0,0,0,0,2,Test,0.0,0
1357936,1,0,0,0,0,2,Test,0.0,0
1357942,1,1,1,1,1,1,Control,0.0,0
1357971,1,1,1,1,1,1,Control,0.0,0
1358392,1,0,0,0,0,1,Control,0.0,0
1358400,5,6,0,0,0,4,Test,0.0,44
1358400,0,0,0,0,1,4,Test,0.0,44
1358400,1,1,1,1,1,4,Test,0.0,44
1358400,0,0,0,0,1,4,Test,0.0,44
1358693,1,0,0,0,0,1,Test,0.0,0
1359640,1,0,0,0,0,1,Control,0.0,0
1359733,1,1,3,3,1,1,Control,0.0,18
1360394,1,0,0,0,0,1,Control,0.0,0
1360544,1,1,1,1,1,1,Test,0.0,0
1360607,2,1,1,1,1,1,Control,0.0,0
1360924,1,0,0,0,0,1,Test,0.0,0
1361156,1,2,2,0,0,3,Control,0.0,5
1361156,0,0,0,1,1,3,Control,0.0,5
1361156,1,0,0,0,0,3,Control,0.0,5
1361650,2,2,2,2,2,1,Control,0.0,10
1362185,0,0,0,1,1,2,Test,0.0,5
1362185,2,1,1,1,0,2,Test,0.0,5
1362308,1,1,1,1,1,1,Test,0.0,0
1362382,2,2,3,2,1,1,Control,0.0,10
1363007,2,0,0,0,0,1,Test,0.0,0
1363220,2,2,1,1,1,1,Control,0.0,7
1363526,1,1,1,1,1,1,Control,0.0,0
1363528,1,1,1,1,1,1,Control,0.0,0
1363737,11,2,1,1,0,2,Test,0.0,30
1363737,1,1,1,1,1,2,Test,0.0,30
1363757,2,1,0,0,0,1,Control,0.0,0
1363990,0,1,1,1,1,1,Control,0.0,0
1364178,1,1,1,1,1,1,Test,0.0,0
1364356,1,1,1,1,1,1,Control,0.0,0
1364549,1,1,1,1,1,1,Control,0.0,0
1364580,1,2,1,1,1,1,Test,0.0,0
1364740,2,0,0,0,0,1,Control,0.0,0
1364907,1,2,1,1,1,1,Test,0.0,0
1364913,0,0,0,0,1,3,Test,0.0,30
1364913,5,4,1,1,4,3,Test,0.0,30
1364913,0,0,0,0,1,3,Test,0.0,30
1365430,2,2,1,1,1,1,Test,0.0,7
1365497,1,1,1,1,1,1,Test,0.0,0
1365548,1,1,1,1,1,1,Test,0.0,0
1365573,2,0,0,0,0,1,Test,0.0,0
1365804,2,1,0,0,0,1,Test,0.0,0
1366265,1,1,1,1,1,2,Test,0.0,4
1366265,2,2,0,0,0,2,Test,0.0,4
1366281,7,1,0,0,0,2,Control,0.0,8
1366281,2,1,1,1,1,2,Control,0.0,8
1366366,1,2,2,1,1,2,Control,0.0,7
1366366,0,0,0,0,1,2,Control,0.0,7
1366802,2,2,1,1,1,1,Control,0.0,7
1366806,1,1,1,1,1,1,Control,0.0,0
1367035,1,1,1,1,1,1,Test,0.0,0
1367110,0,0,0,1,0,2,Test,0.0,0
1367110,1,1,1,0,0,2,Test,0.0,0
1367125,3,1,0,0,0,2,Test,0.0,4
1367125,1,0,0,0,0,2,Test,0.0,4
1367239,1,0,0,0,0,1,Control,0.0,0
1367436,1,0,0,0,0,1,Control,0.0,0
1367442,1,0,0,0,0,1,Test,0.0,0
1367704,3,0,0,0,0,2,Test,0.0,0
1367704,1,0,0,0,0,2,Test,0.0,0
1368232,1,1,1,1,1,1,Test,0.0,0
1368741,0,0,0,1,1,1,Test,0.0,0
1368796,1,1,1,1,0,1,Control,0.0,0
1368967,2,1,1,1,0,1,Test,0.0,5
1369223,1,1,1,1,1,1,Test,0.0,0
1369270,1,0,0,0,0,1,Control,0.0,0
1370785,1,2,2,2,1,1,Control,0.0,8
1371162,1,1,1,1,2,1,Test,0.0,0
1371185,1,3,2,2,7,1,Control,2.0,15
1371434,1,1,1,1,1,1,Test,0.0,0
1371807,1,1,2,2,1,1,Control,0.0,7
1371895,1,7,3,1,1,2,Test,1.0,25
1371895,1,1,1,0,0,2,Test,1.0,25
1371969,1,3,1,1,2,1,Test,0.0,0
1372009,2,3,1,1,1,1,Test,0.0,8
1372908,1,1,1,1,1,3,Control,0.0,5
1372908,1,1,1,2,0,3,Control,0.0,5
1372908,1,2,2,0,0,3,Control,0.0,5
1373403,4,1,1,1,1,1,Test,0.0,0
1373405,0,0,0,0,1,2,Test,0.0,0
1373405,1,1,1,1,1,2,Test,0.0,0
1373659,2,2,1,1,1,1,Test,0.0,7
1374023,1,2,2,1,1,1,Test,0.0,7
1374037,2,5,10,1,1,1,Test,0.0,76
1374192,2,1,1,1,0,1,Test,0.0,5
1374251,1,1,1,1,1,1,Test,0.0,0
1374292,1,1,1,1,1,3,Test,0.0,0
1374292,0,0,0,0,1,3,Test,0.0,0
1374292,0,0,0,0,1,3,Test,0.0,0
1374352,0,0,0,0,1,5,Test,0.0,0
1374352,1,1,1,1,2,5,Test,0.0,0
1374352,0,0,0,0,2,5,Test,0.0,0
1374352,0,0,0,0,1,5,Test,0.0,0
1374352,0,0,0,0,1,5,Test,0.0,0
1375262,2,1,1,1,0,2,Test,0.0,5
1375262,1,1,1,1,1,2,Test,0.0,5
1375516,1,1,1,0,0,1,Control,0.0,0
1375567,2,2,1,1,2,1,Test,0.0,8
1375628,1,1,1,1,1,1,Control,0.0,0
1375726,1,0,0,0,0,1,Control,0.0,0
1376404,1,1,1,1,1,1,Test,0.0,0
1376476,1,1,0,0,0,1,Test,0.0,0
1377017,1,1,1,1,1,2,Test,0.0,27
1377017,6,3,0,0,0,2,Test,0.0,27
1377639,1,1,1,1,1,1,Control,0.0,0
1377697,2,2,1,0,0,4,Test,0.0,5
1377697,0,0,0,0,1,4,Test,0.0,5
1377697,1,1,1,1,1,4,Test,0.0,5
1377697,0,0,0,0,1,4,Test,0.0,5
1377934,8,1,0,0,0,3,Test,0.0,12
1377934,1,1,1,1,1,3,Test,0.0,12
1377934,2,1,0,0,0,3,Test,0.0,12
1377937,1,1,1,1,1,4,Test,0.0,0
1377937,1,0,0,0,0,4,Test,0.0,0
1377937,3,0,0,0,0,4,Test,0.0,0
1377937,1,1,1,1,0,4,Test,0.0,0
1378016,1,1,1,1,1,1,Control,0.0,0
1378028,2,0,0,0,0,2,Test,0.0,0
1378028,1,0,0,0,0,2,Test,0.0,0
1378044,2,1,2,1,1,1,Control,0.0,0
1378058,1,1,1,1,1,1,Test,0.0,0
1378191,1,1,0,0,0,1,Test,0.0,0
1378200,1,1,1,0,1,2,Control,0.0,0
1378200,1,0,0,0,0,2,Control,0.0,0
1379081,3,2,1,1,1,2,Test,0.0,8
1379081,1,0,0,0,0,2,Test,0.0,8
1379217,1,1,0,0,0,1,Control,0.0,0
1379581,2,2,1,1,1,1,Test,0.0,7
1379815,1,1,1,1,1,1,Test,0.0,0
1380296,1,0,0,0,0,1,Test,0.0,0
1380423,1,1,1,1,1,1,Control,0.0,0
1381043,1,1,1,1,1,2,Control,0.0,0
1381043,1,1,0,0,0,2,Control,0.0,0
1381230,1,1,1,1,1,1,Control,0.0,0
1381379,1,1,1,1,1,1,Control,0.0,0
1381843,1,0,0,0,0,2,Test,0.0,0
1381843,1,1,1,1,1,2,Test,0.0,0
1382524,1,1,1,1,1,1,Control,0.0,10
1382736,1,0,0,0,0,1,Test,0.0,0
1382803,1,1,1,1,4,1,Test,1.0,0
1383021,1,1,1,1,1,1,Control,0.0,0
1383318,1,1,1,1,1,1,Test,0.0,0
1383557,1,1,1,0,0,2,Test,0.0,0
1383557,0,0,0,1,1,2,Test,0.0,0
1383699,0,1,1,1,1,1,Test,0.0,0
1384091,1,1,1,1,0,1,Test,0.0,0
1384394,1,1,1,1,1,1,Control,0.0,0
1384451,1,1,1,1,1,1,Control,0.0,0
1384555,1,1,2,1,1,1,Control,0.0,0
1384594,2,0,0,0,0,2,Control,0.0,0
1384594,1,1,1,1,1,2,Control,0.0,0
1384630,2,2,2,1,0,1,Control,0.0,14
1384935,5,1,1,1,0,1,Test,0.0,8
1384988,1,1,1,1,1,1,Test,0.0,0
1385159,1,1,1,1,1,1,Control,0.0,0
1385366,1,1,1,1,1,3,Test,0.0,0
1385366,0,0,0,0,1,3,Test,0.0,0
1385366,0,0,0,0,1,3,Test,0.0,0
1385851,2,2,1,1,0,1,Test,0.0,12
1385958,2,3,2,4,0,1,Test,0.0,11
1386231,1,3,2,1,1,1,Control,0.0,8
1386336,1,1,1,1,1,3,Control,0.0,0
1386336,0,0,0,0,2,3,Control,0.0,0
1386336,0,0,0,0,2,3,Control,0.0,0
1386684,1,1,1,1,1,1,Test,0.0,0
1386769,2,2,1,1,1,1,Test,0.0,7
1386851,2,2,1,1,1,1,Test,0.0,7
1387501,1,2,2,2,1,1,Control,0.0,8
1387596,1,1,1,1,1,1,Test,0.0,0
1387646,1,1,1,1,1,1,Control,0.0,0
1388127,1,0,0,0,0,1,Test,0.0,0
1388161,1,1,1,0,0,1,Test,0.0,0
1388375,1,1,1,1,1,2,Control,0.0,0
1388375,1,1,0,0,0,2,Control,0.0,0
1388554,1,1,1,1,1,1,Test,0.0,0
1388684,1,0,0,0,0,1,Control,0.0,0
1388717,0,0,0,0,1,2,Test,0.0,0
1388717,1,1,1,1,1,2,Test,0.0,0
1389096,0,0,0,1,1,1,Test,0.0,0
1389367,3,1,0,0,0,1,Test,0.0,4
1389369,5,1,0,0,0,1,Test,0.0,6
1389625,1,1,1,1,1,1,Control,0.0,0
1390327,1,1,1,1,1,1,Test,0.0,0
1390367,1,1,1,1,1,1,Control,0.0,0
1390689,1,1,2,2,1,1,Control,0.0,7
1390847,1,1,1,1,1,1,Control,0.0,0
1391140,1,0,0,0,0,1,Test,0.0,0
1391220,1,0,0,0,0,1,Control,0.0,0
1391264,1,1,1,1,1,1,Test,0.0,0
1391422,2,2,1,1,1,1,Control,0.0,7
1391482,1,1,1,1,1,1,Control,0.0,0
1391521,2,1,1,0,0,1,Test,0.0,4
1391630,1,1,0,0,0,3,Control,0.0,0
1391630,1,0,0,0,0,3,Control,0.0,0
1391630,2,1,1,1,1,3,Control,0.0,0
1392234,2,1,2,2,1,1,Control,0.0,8
1392294,1,1,1,1,1,1,Control,0.0,0
1392438,2,0,0,0,0,1,Test,0.0,0
1392842,2,1,2,1,1,1,Test,0.0,0
1393064,1,1,2,1,1,1,Test,0.0,0
1393168,1,1,1,1,1,1,Test,0.0,0
1393178,1,1,1,1,1,1,Test,0.0,0
1393226,2,1,1,1,1,1,Control,0.0,0
1393271,1,1,1,1,1,1,Test,0.0,0
1393303,1,1,3,5,1,1,Control,1.0,33
1393360,1,1,1,1,1,1,Test,0.0,0
1393419,1,0,0,0,0,1,Control,0.0,0
1393937,1,1,1,1,2,2,Test,0.0,0
1393937,0,0,0,0,1,2,Test,0.0,0
1394255,1,1,0,0,0,1,Control,0.0,0
1394404,1,1,2,2,1,1,Control,0.0,7
1394498,4,1,1,1,1,1,Test,0.0,0
1395147,1,1,1,1,1,2,Test,0.0,0
1395147,1,1,0,0,0,2,Test,0.0,0
1395331,1,1,1,1,1,1,Control,0.0,0
1395619,2,1,1,1,1,1,Control,0.0,0
1396470,1,1,1,1,1,3,Test,0.0,56
1396470,1,0,0,0,0,3,Test,0.0,56
1396470,7,2,2,3,0,3,Test,0.0,56
1396504,0,0,0,0,1,2,Test,0.0,0
1396504,1,1,1,1,1,2,Test,0.0,0
1396685,2,1,1,1,1,1,Control,0.0,0
1396964,1,1,2,1,1,1,Test,0.0,0
1397460,1,1,1,1,1,1,Control,0.0,0
1397506,0,0,0,0,6,1,Test,0.0,0
1397601,1,0,0,0,0,3,Control,0.0,18
1397601,2,2,2,2,1,3,Control,0.0,18
1397601,1,0,0,0,0,3,Control,0.0,18
1397788,1,1,1,1,1,1,Control,0.0,0
1397821,1,1,0,0,0,1,Control,0.0,0
1397874,1,1,1,1,1,1,Test,0.0,0
1398101,5,6,0,0,0,1,Test,0.0,44
1398109,3,1,1,1,1,1,Test,0.0,0
1398233,1,0,0,0,0,1,Control,0.0,0
